query_assembly	subject_assembly	query_seqid	subject_seqid	pctid	ani
GCF_008281175.1	GCF_003477705.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QUDV01000007.1_rrna_41	93.3	0.8276218848671888
GCF_008281175.1	GCF_003464045.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSDM01000042.1_rrna_44	93.3	0.8314265216734632
GCF_008281175.1	GCF_003481355.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QUKZ01000001.1_rrna_7	93.3	0.8407365652010522
GCF_008281175.1	GCF_015556385.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNMG010000033.1_rrna_37	93.3	0.8399961770568799
GCF_008281175.1	GCF_000526735.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAGQ01000004.1_rrna_53	93.3	0.8337320574162679
GCF_008281175.1	GCF_001185345.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_KQ236749.1_rrna_69	93.3	0.8431447950370337
GCF_008281175.1	GCF_004167275.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_RCYC01000042.1_rrna_59	93.2	0.8357729080294442
GCF_008281175.1	GCF_005844655.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_SPHT01000154.1_rrna_13	93.2	0.8373177992860181
GCF_008281175.1	GCF_015548925.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADMXY010000108.1_rrna_1	93.2	0.8359109125550227
GCF_008281175.1	GCF_013299835.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMW010000044.1_rrna_45	93.2	0.8357100914352823
GCF_008281175.1	GCF_013299905.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMX010000045.1_rrna_44	93.2	0.8357100914352823
GCF_008281175.1	GCF_015555015.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNJR010000046.1_rrna_47	93.2	0.8369678935855107
GCF_008281175.1	GCF_013300605.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMF010000052.1_rrna_59	93.2	0.828961012028204
GCF_008281175.1	GCF_015548425.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADMWX010000060.1_rrna_52	93.2	0.8286197153344425
GCF_008281175.1	GCF_015550485.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNAW010000147.1_rrna_12	93.2	0.828080157720047
GCF_008281175.1	GCF_015556185.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNLX010000042.1_rrna_51	93.2	0.8269127688829849
GCF_008281175.1	GCF_015560155.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADMRF010000087.1_rrna_62	93.2	0.8322035229146492
GCF_008281175.1	GCF_009875615.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_WWSA01000064.1_rrna_44	93.2	0.8316904555371554
GCF_008281175.1	GCF_015552885.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNFQ010000270.1_rrna_38	93.2	0.8383115931408471
GCF_008281175.1	GCF_015558615.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADMOH010000028.1_rrna_29	93.2	0.8366748855230715
GCF_008281175.1	GCF_003470335.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRHO01000028.1_rrna_34	93.2	0.824827030613212
GCF_008281175.1	GCF_009875675.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_WWSC01000019.1_rrna_27	93.1	0.8401094658122553
GCF_008281175.1	GCF_009875705.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_WWSG01000008.1_rrna_66	93.1	0.8405668487756177
GCF_008281175.1	GCF_009875775.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_WWSH01000008.1_rrna_65	93.1	0.8405752923571468
GCF_008281175.1	GCF_013299755.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMN010000050.1_rrna_53	93.1	0.827897223415275
GCF_008281175.1	GCF_013300465.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAILT010000065.1_rrna_60	93.1	0.8265344079355239
GCF_008281175.1	GCF_013300745.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMO010000049.1_rrna_50	93.1	0.8279295443632964
GCF_008281175.1	GCF_015553595.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNGX010000037.1_rrna_30	93.1	0.8280031299694576
GCF_008281175.1	GCF_013300725.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMM010000081.1_rrna_70	93.1	0.8295902761007808
GCF_008281175.1	GCF_003471545.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRJL01000029.1_rrna_48	93.1	0.9474775397373877
GCF_008281175.1	GCF_003439785.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSVN01000017.1_rrna_5	93.1	0.8350071736011477
GCF_008281175.1	GCF_003473465.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRHW01000069.1_rrna_51	93.1	0.8357635467980296
GCF_008281175.1	GCF_006148965.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_VBUP01000001.1_rrna_12	93.1	0.8444736912073596
GCF_008281175.1	GCF_902385345.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_CABMEZ010000017.1_rrna_34	93.1	0.8350071736011477
GCF_008281175.1	GCF_000154065.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_DS264394.1_rrna_53	93.1	0.837654011261638
GCF_008281175.1	GCF_003436805.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSQQ01000047.1_rrna_43	93.1	0.840959246726497
GCF_008281175.1	GCF_000526735.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAGQ01000004.1_rrna_59	93.1	0.8337320574162679
GCF_008281175.1	GCF_902364055.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_CABJCL010000060.1_rrna_59	93.1	0.8385950298486742
GCF_008281175.1	GCF_003479085.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QUGN01000060.1_rrna_50	93.1	0.8385950298486742
GCF_008281175.1	GCF_013304085.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAISN010000017.1_rrna_15	93.1	0.8288399076665373
GCF_008281175.1	GCF_009875635.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_WWSB01000012.1_rrna_5	93.1	0.8355814222170874
GCF_008281175.1	GCF_009875695.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_WWSD01000020.1_rrna_31	93.1	0.840086703244598
GCF_008281175.1	GCF_009875715.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_WWSF01000007.1_rrna_57	93.1	0.8362276788936527
GCF_008281175.1	GCF_013300185.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAINO010000047.1_rrna_36	93.1	0.8324162975597678
GCF_008281175.1	GCF_013300695.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIML010000052.1_rrna_51	93.1	0.8389042436805436
GCF_008281175.1	GCF_015553305.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNGJ010000095.1_rrna_12	93.1	0.8399472213157783
GCF_008281175.1	GCF_013299665.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMB010000046.1_rrna_51	93.1	0.828961012028204
GCF_008281175.1	GCF_013299685.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JABMHY010000052.1_rrna_56	93.1	0.828961012028204
GCF_008281175.1	GCF_013299745.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMH010000047.1_rrna_46	93.1	0.828961012028204
GCF_008281175.1	GCF_015558505.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADMOE010000060.1_rrna_58	93.1	0.8320484434603996
GCF_008281175.1	GCF_000403455.2	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_KE159781.1_rrna_62	93.1	0.8303744784012529
GCF_008281175.1	GCF_015549285.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADMYO010000054.1_rrna_54	93.1	0.8348665274564027
GCF_008281175.1	GCF_006148965.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_VBUP01000001.1_rrna_36	93.0	0.8444736912073596
GCF_008281175.1	GCF_003439255.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSVB01000031.1_rrna_30	93.0	0.8494708375034603
GCF_008281175.1	GCF_003458845.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRVU01000172.1_rrna_11	93.0	0.8472512107641492
GCF_008281175.1	GCF_003467175.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSFS01000036.1_rrna_42	93.0	0.8418308963763509
GCF_008281175.1	GCF_003475215.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRPD01000013.1_rrna_19	93.0	0.8495489299728953
GCF_008281175.1	GCF_900290215.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_OLMI01000002.1_rrna_36	93.0	0.8412766919456605
GCF_008281175.1	GCF_900290215.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_OLMI01000002.1_rrna_46	93.0	0.8412766919456605
GCF_008281175.1	GCF_003468435.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSIA01000048.1_rrna_40	93.0	0.8411805585718629
GCF_008281175.1	GCF_000526735.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAGQ01000002.1_rrna_15	93.0	0.8337320574162679
GCF_008281175.1	GCF_013299545.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAILU010000042.1_rrna_41	93.0	0.828961012028204
GCF_008281175.1	GCF_013300635.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMI010000045.1_rrna_40	93.0	0.828961012028204
GCF_008281175.1	GCF_015556105.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNLV010000024.1_rrna_24	93.0	0.8308483000112956
GCF_008281175.1	GCF_000403455.2	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_KE159723.1_rrna_15	93.0	0.8303744784012529
GCF_008281175.1	GCF_003436945.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSRA01000008.1_rrna_55	93.0	0.8428297194712273
GCF_008281175.1	GCF_003437395.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSPL01000004.1_rrna_36	93.0	0.8503492631399608
GCF_008281175.1	GCF_003437485.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSQM01000006.1_rrna_46	93.0	0.8442769203318762
GCF_008281175.1	GCF_902363775.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_CABJBB010000003.1_rrna_38	93.0	0.8461392605077426
GCF_008281175.1	GCF_000169235.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_AAXA02000006.1_rrna_77	93.0	0.8485087134750914
GCF_008281175.1	GCF_900290215.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_OLMI01000003.1_rrna_17	93.0	0.8412766919456605
GCF_008281175.1	GCF_900290215.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_OLMI01000002.1_rrna_30	93.0	0.8412766919456605
GCF_008281175.1	GCF_003469585.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSKP01000002.1_rrna_16	93.0	0.8297981157469717
GCF_008281175.1	GCF_003475065.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRPU01000013.1_rrna_18	93.0	0.8280846096116964
GCF_008281175.1	GCF_003459735.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRWS01000002.1_rrna_43	93.0	0.8478176029577899
GCF_008281175.1	GCF_003465045.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSAJ01000034.1_rrna_44	93.0	0.8428340837651856
GCF_008281175.1	GCF_000526735.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAGQ01000002.1_rrna_27	93.0	0.8337320574162679
GCF_008281175.1	GCF_000526735.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAGQ01000004.1_rrna_56	93.0	0.8337320574162679
GCF_008281175.1	GCF_015553185.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNGF010000065.1_rrna_44	92.9	0.8293339251532721
GCF_008281175.1	GCF_015561395.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADMTQ010000222.1_rrna_19	92.9	0.8296276162000544
GCF_008281175.1	GCF_013300535.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMA010000069.1_rrna_54	92.9	0.8457189866475415
GCF_008281175.1	GCF_013301365.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIOE010000058.1_rrna_41	92.9	0.8478350942614461
GCF_008281175.1	GCF_900086725.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_LT574835.1_rrna_10	92.9	0.856027058599799
GCF_008281175.1	GCF_003436235.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSOI01000042.1_rrna_45	92.9	0.8471955920641008
GCF_008281175.1	GCF_003466735.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSEW01000050.1_rrna_54	92.9	0.847091335639588
GCF_008281175.1	GCF_003469045.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSKA01000002.1_rrna_22	92.9	0.8517961175484232
GCF_008281175.1	GCF_013301415.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIOG010000067.1_rrna_50	92.9	0.8437874369928346
GCF_008281175.1	GCF_000169235.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_AAXA02000016.1_rrna_6	92.9	0.8485087134750914
GCF_008281175.1	GCF_000169235.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_AAXA02000015.1_rrna_13	92.9	0.8485087134750914
GCF_008281175.1	GCF_000169235.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_AAXA02000015.1_rrna_16	92.9	0.8485087134750914
GCF_008281175.1	GCF_000169235.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_AAXA02000014.1_rrna_21	92.9	0.8485087134750914
GCF_008281175.1	GCF_003457855.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRTJ01000004.1_rrna_49	92.9	0.8303664626061444
GCF_008281175.1	GCF_003459125.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRUR01000002.1_rrna_35	92.9	0.8306757782839788
GCF_008281175.1	GCF_003459705.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRWQ01000001.1_rrna_10	92.9	0.8280045865443588
GCF_008281175.1	GCF_003464875.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSAA01000013.1_rrna_4	92.9	0.8299332908904697
GCF_008281175.1	GCF_003468635.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSIR01000017.1_rrna_8	92.9	0.8300225549607326
GCF_008281175.1	GCF_003470485.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRIP01000074.1_rrna_52	92.9	0.8295763172189028
GCF_008281175.1	GCF_003471005.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRIA01000003.1_rrna_25	92.9	0.8294395791947623
GCF_008281175.1	GCF_003471265.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRIS01000023.1_rrna_21	92.9	0.8301482165155546
GCF_008281175.1	GCF_003473185.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QRLN01000011.1_rrna_4	92.9	0.8294269747268329
GCF_008281175.1	GCF_013303255.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIQY010000106.1_rrna_1	92.9	0.8307895588393917
GCF_008281175.1	GCF_013303345.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRD010000104.1_rrna_1	92.9	0.8310224600664883
GCF_008281175.1	GCF_013303395.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRF010000105.1_rrna_1	92.9	0.8307895588393917
GCF_008281175.1	GCF_013303465.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRI010000104.1_rrna_2	92.9	0.8307895588393917
GCF_008281175.1	GCF_013303495.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRJ010000111.1_rrna_3	92.9	0.8307895588393917
GCF_008281175.1	GCF_003467665.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSHK01000016.1_rrna_27	92.9	0.8461285441747254
GCF_008281175.1	GCF_000169475.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_AAYG02000024.1_rrna_32	92.9	0.8299982649933492
GCF_008281175.1	GCF_008121495.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_CP043051.1_rrna_13	92.9	0.8302207620035738
GCF_008281175.1	GCF_009831375.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_CP027002.1_rrna_26	92.9	0.8302207620035738
GCF_008281175.1	GCF_009831375.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_CP027002.1_rrna_29	92.9	0.8302207620035738
GCF_008281175.1	GCF_000507805.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_KI669418.1_rrna_69	92.9	0.8367042354999743
GCF_008281175.1	GCF_013299785.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMR010000083.1_rrna_62	92.9	0.8293082844676652
GCF_008281175.1	GCF_013299885.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIMT010000104.1_rrna_1	92.9	0.8307481125600549
GCF_008281175.1	GCF_013300015.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAING010000080.1_rrna_58	92.9	0.8305129952879116
GCF_008281175.1	GCF_013300525.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAILZ010000091.1_rrna_57	92.9	0.8300640512409928
GCF_008281175.1	GCF_013303295.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRB010000093.1_rrna_60	92.9	0.8307481125600549
GCF_008281175.1	GCF_013303355.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRC010000104.1_rrna_1	92.9	0.8307895588393917
GCF_008281175.1	GCF_013303435.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRH010000160.1_rrna_4	92.9	0.8307505070993915
GCF_008281175.1	GCF_013303475.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRK010000104.1_rrna_1	92.9	0.8307481125600549
GCF_008281175.1	GCF_013303535.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRL010000092.1_rrna_55	92.9	0.8307481125600549
GCF_008281175.1	GCF_013303565.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRP010000090.1_rrna_57	92.9	0.8300640512409928
GCF_008281175.1	GCF_013303595.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRO010000081.1_rrna_57	92.9	0.8305129952879116
GCF_008281175.1	GCF_013303665.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRU010000079.1_rrna_61	92.9	0.8293082844676652
GCF_008281175.1	GCF_013303685.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRS010000088.1_rrna_62	92.9	0.8293082844676652
GCF_008281175.1	GCF_013303705.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRW010000081.1_rrna_64	92.9	0.8293082844676652
GCF_008281175.1	GCF_013303765.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JAAIRX010000082.1_rrna_62	92.9	0.8293082844676652
GCF_008281175.1	GCF_015554725.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADNIZ010000047.1_rrna_46	92.9	0.827935716415079
GCF_008281175.1	GCF_015559285.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADMPO010000052.1_rrna_47	92.9	0.8282545493700872
GCF_008281175.1	GCF_015666995.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JADPDH010000057.1_rrna_41	92.9	0.8293435649345233
GCF_008281175.1	GCF_002959615.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_PUEL01000004.1_rrna_26	92.9	0.8302207620035738
GCF_008281175.1	GCF_002959615.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_PUEL01000004.1_rrna_29	92.9	0.8302207620035738
GCF_008281175.1	GCF_000225745.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_JH126530.1_rrna_65	92.9	0.8409545527284366
GCF_008281175.1	GCF_900086725.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_LT574837.1_rrna_34	92.9	0.856027058599799
GCF_008281175.1	GCF_003466265.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_QSOK01000005.1_rrna_49	92.8	0.8468537535053564
GCF_008281175.1	GCF_902167765.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_CABHNI010000058.1_rrna_73	92.8	0.8429941441059153
GCF_008281175.1	GCF_900290215.1	lcl|NZ_CP036524.1_rrna_2	lcl|NZ_OLMI01000003.1_rrna_23	92.8	0.8412766919456605
